"Plot Title: hobo36"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2413142, SEN S/N: 2413142)","Coupler Attached (LGR S/N: 2413142)","Coupler Detached (LGR S/N: 2413142)","Host Connected (LGR S/N: 2413142)","End Of File (LGR S/N: 2413142)"
3387,05/17/24 02:20:00 AM,19.187,,,,
3388,05/17/24 02:30:00 AM,19.187,,,,
3389,05/17/24 02:40:00 AM,19.377,,,,
3390,05/17/24 02:50:00 AM,19.377,,,,
3391,05/17/24 03:00:00 AM,19.282,,,,
3392,05/17/24 03:10:00 AM,19.377,,,,
3393,05/17/24 03:20:00 AM,19.472,,,,
3394,05/17/24 03:30:00 AM,19.187,,,,
3395,05/17/24 03:40:00 AM,19.282,,,,
3396,05/17/24 03:50:00 AM,19.377,,,,
3397,05/17/24 04:00:00 AM,19.187,,,,
3398,05/17/24 04:10:00 AM,19.377,,,,
3399,05/17/24 04:20:00 AM,18.996,,,,
3400,05/17/24 04:30:00 AM,18.901,,,,
3401,05/17/24 04:40:00 AM,19.282,,,,
3402,05/17/24 04:50:00 AM,19.092,,,,
3403,05/17/24 05:00:00 AM,18.996,,,,
3404,05/17/24 05:10:00 AM,18.806,,,,
3405,05/17/24 05:20:00 AM,18.711,,,,
3406,05/17/24 05:30:00 AM,18.996,,,,
3407,05/17/24 05:40:00 AM,18.996,,,,
3408,05/17/24 05:50:00 AM,18.996,,,,
3409,05/17/24 06:00:00 AM,18.901,,,,
3410,05/17/24 06:10:00 AM,18.901,,,,
3411,05/17/24 06:20:00 AM,18.996,,,,
3412,05/17/24 06:30:00 AM,18.901,,,,
3413,05/17/24 06:40:00 AM,18.901,,,,
3414,05/17/24 06:50:00 AM,19.092,,,,
3415,05/17/24 07:00:00 AM,18.996,,,,
3416,05/17/24 07:10:00 AM,18.901,,,,
3417,05/17/24 07:20:00 AM,19.092,,,,
3418,05/17/24 07:30:00 AM,18.711,,,,
3419,05/17/24 07:40:00 AM,18.996,,,,
3420,05/17/24 07:50:00 AM,18.996,,,,
3421,05/17/24 08:00:00 AM,18.996,,,,
3422,05/17/24 08:10:00 AM,18.996,,,,
3423,05/17/24 08:20:00 AM,19.092,,,,
3424,05/17/24 08:30:00 AM,18.996,,,,
3425,05/17/24 08:40:00 AM,19.092,,,,
3426,05/17/24 08:50:00 AM,19.187,,,,
3427,05/17/24 09:00:00 AM,19.282,,,,
3428,05/17/24 09:10:00 AM,19.187,,,,
3429,05/17/24 09:20:00 AM,18.996,,,,
3430,05/17/24 09:30:00 AM,19.282,,,,
3431,05/17/24 09:40:00 AM,19.282,,,,
3432,05/17/24 09:50:00 AM,19.187,,,,
3433,05/17/24 10:00:00 AM,19.377,,,,
3434,05/17/24 10:10:00 AM,19.377,,,,
3435,05/17/24 10:20:00 AM,19.377,,,,
3436,05/17/24 10:30:00 AM,19.282,,,,
3437,05/17/24 10:40:00 AM,19.472,,,,
3438,05/17/24 10:50:00 AM,19.377,,,,
3439,05/17/24 11:00:00 AM,19.472,,,,
3440,05/17/24 11:10:00 AM,19.567,,,,
3441,05/17/24 11:20:00 AM,19.472,,,,
3442,05/17/24 11:30:00 AM,19.472,,,,
3443,05/17/24 11:40:00 AM,19.662,,,,
3444,05/17/24 11:50:00 AM,19.758,,,,
3445,05/17/24 12:00:00 PM,19.758,,,,
3446,05/17/24 12:10:00 PM,19.758,,,,
3447,05/17/24 12:20:00 PM,19.662,,,,
3448,05/17/24 12:30:00 PM,19.662,,,,
3449,05/17/24 12:40:00 PM,19.853,,,,
3450,05/17/24 12:50:00 PM,19.948,,,,
3451,05/17/24 01:00:00 PM,20.043,,,,
3452,05/17/24 01:10:00 PM,19.948,,,,
3453,05/17/24 01:20:00 PM,19.853,,,,
3454,05/17/24 01:30:00 PM,19.853,,,,
3455,05/17/24 01:40:00 PM,19.948,,,,
3456,05/17/24 01:50:00 PM,19.948,,,,
3457,05/17/24 02:00:00 PM,19.758,,,,
3458,05/17/24 02:10:00 PM,19.853,,,,
3459,05/17/24 02:20:00 PM,19.948,,,,
3460,05/17/24 02:30:00 PM,19.758,,,,
3461,05/17/24 02:40:00 PM,20.138,,,,
3462,05/17/24 02:50:00 PM,20.043,,,,
3463,05/17/24 03:00:00 PM,20.138,,,,
3464,05/17/24 03:10:00 PM,20.138,,,,
3465,05/17/24 03:20:00 PM,19.948,,,,
3466,05/17/24 03:30:00 PM,20.043,,,,
3467,05/17/24 03:40:00 PM,20.138,,,,
3468,05/17/24 03:50:00 PM,20.043,,,,
3469,05/17/24 04:00:00 PM,20.234,,,,
3470,05/17/24 04:10:00 PM,20.234,,,,
3471,05/17/24 04:20:00 PM,20.329,,,,
3472,05/17/24 04:30:00 PM,20.138,,,,
3473,05/17/24 04:40:00 PM,19.948,,,,
3474,05/17/24 04:50:00 PM,20.043,,,,
3475,05/17/24 05:00:00 PM,20.329,,,,
3476,05/17/24 05:10:00 PM,20.519,,,,
3477,05/17/24 05:20:00 PM,20.424,,,,
3478,05/17/24 05:30:00 PM,20.519,,,,
3479,05/17/24 05:40:00 PM,20.424,,,,
3480,05/17/24 05:50:00 PM,20.519,,,,
3481,05/17/24 06:00:00 PM,20.424,,,,
3482,05/17/24 06:10:00 PM,20.424,,,,
3483,05/17/24 06:20:00 PM,20.234,,,,
3484,05/17/24 06:30:00 PM,20.329,,,,
3485,05/17/24 06:40:00 PM,20.329,,,,
3486,05/17/24 06:50:00 PM,20.329,,,,
3487,05/17/24 07:00:00 PM,20.424,,,,
3488,05/17/24 07:10:00 PM,20.519,,,,
3489,05/17/24 07:20:00 PM,20.424,,,,
3490,05/17/24 07:30:00 PM,20.424,,,,
3491,05/17/24 07:40:00 PM,20.519,,,,
3492,05/17/24 07:50:00 PM,20.424,,,,
3493,05/17/24 08:00:00 PM,20.329,,,,
3494,05/17/24 08:10:00 PM,19.662,,,,
3495,05/17/24 08:20:00 PM,20.234,,,,
3496,05/17/24 08:30:00 PM,19.853,,,,
3497,05/17/24 08:40:00 PM,20.138,,,,
3498,05/17/24 08:50:00 PM,20.234,,,,
3499,05/17/24 09:00:00 PM,19.948,,,,
3500,05/17/24 09:10:00 PM,19.853,,,,
3501,05/17/24 09:20:00 PM,19.662,,,,
3502,05/17/24 09:30:00 PM,19.377,,,,
3503,05/17/24 09:40:00 PM,19.662,,,,
3504,05/17/24 09:50:00 PM,19.567,,,,
3505,05/17/24 10:00:00 PM,19.758,,,,
3506,05/17/24 10:10:00 PM,19.377,,,,
3507,05/17/24 10:20:00 PM,19.567,,,,
3508,05/17/24 10:30:00 PM,18.806,,,,
3509,05/17/24 10:40:00 PM,18.331,,,,
3510,05/17/24 10:50:00 PM,18.140,,,,
3511,05/17/24 11:00:00 PM,18.236,,,,
3512,05/17/24 11:10:00 PM,18.236,,,,
3513,05/17/24 11:20:00 PM,18.045,,,,
3514,05/17/24 11:30:00 PM,18.236,,,,
3515,05/17/24 11:40:00 PM,18.236,,,,
3516,05/17/24 11:50:00 PM,18.045,,,,
3517,05/18/24 12:00:00 AM,18.331,,,,
3518,05/18/24 12:10:00 AM,18.521,,,,
3519,05/18/24 12:20:00 AM,18.426,,,,
3520,05/18/24 12:30:00 AM,18.426,,,,
3521,05/18/24 12:40:00 AM,18.045,,,,
3522,05/18/24 12:50:00 AM,17.760,,,,
3523,05/18/24 01:00:00 AM,17.665,,,,
3524,05/18/24 01:10:00 AM,17.475,,,,
3525,05/18/24 01:20:00 AM,16.903,,,,
3526,05/18/24 01:30:00 AM,16.713,,,,
3527,05/18/24 01:40:00 AM,16.808,,,,
3528,05/18/24 01:50:00 AM,16.713,,,,
3529,05/18/24 02:00:00 AM,16.618,,,,
3530,05/18/24 02:10:00 AM,16.523,,,,
3531,05/18/24 02:20:00 AM,16.427,,,,
3532,05/18/24 02:30:00 AM,16.427,,,,
3533,05/18/24 02:40:00 AM,16.332,,,,
3534,05/18/24 02:50:00 AM,16.237,,,,
3535,05/18/24 03:00:00 AM,16.237,,,,
3536,05/18/24 03:10:00 AM,16.237,,,,
3537,05/18/24 03:20:00 AM,16.141,,,,
3538,05/18/24 03:30:00 AM,16.141,,,,
3539,05/18/24 03:40:00 AM,16.046,,,,
3540,05/18/24 03:50:00 AM,16.046,,,,
3541,05/18/24 04:00:00 AM,16.046,,,,
3542,05/18/24 04:10:00 AM,16.046,,,,
3543,05/18/24 04:20:00 AM,16.046,,,,
3544,05/18/24 04:30:00 AM,16.046,,,,
3545,05/18/24 04:40:00 AM,15.951,,,,
3546,05/18/24 04:50:00 AM,15.951,,,,
3547,05/18/24 05:00:00 AM,15.951,,,,
3548,05/18/24 05:10:00 AM,15.951,,,,
3549,05/18/24 05:20:00 AM,15.951,,,,
3550,05/18/24 05:30:00 AM,15.951,,,,
3551,05/18/24 05:40:00 AM,15.855,,,,
3552,05/18/24 05:50:00 AM,15.855,,,,
3553,05/18/24 06:00:00 AM,15.855,,,,
3554,05/18/24 06:10:00 AM,15.855,,,,
3555,05/18/24 06:20:00 AM,15.855,,,,
3556,05/18/24 06:30:00 AM,15.855,,,,
3557,05/18/24 06:40:00 AM,15.855,,,,
3558,05/18/24 06:50:00 AM,15.855,,,,
3559,05/18/24 07:00:00 AM,15.760,,,,
3560,05/18/24 07:10:00 AM,15.760,,,,
3561,05/18/24 07:20:00 AM,15.760,,,,
3562,05/18/24 07:30:00 AM,15.760,,,,
3563,05/18/24 07:40:00 AM,15.760,,,,
3564,05/18/24 07:50:00 AM,15.760,,,,
3565,05/18/24 08:00:00 AM,15.760,,,,
3566,05/18/24 08:10:00 AM,15.760,,,,
3567,05/18/24 08:20:00 AM,15.760,,,,
3568,05/18/24 08:30:00 AM,15.760,,,,
3569,05/18/24 08:40:00 AM,15.760,,,,
3570,05/18/24 08:50:00 AM,15.855,,,,
3571,05/18/24 09:00:00 AM,15.855,,,,
3572,05/18/24 09:10:00 AM,15.855,,,,
3573,05/18/24 09:20:00 AM,15.760,,,,
3574,05/18/24 09:30:00 AM,15.760,,,,
3575,05/18/24 09:40:00 AM,15.855,,,,
3576,05/18/24 09:50:00 AM,15.760,,,,
3577,05/18/24 10:00:00 AM,15.760,,,,
3578,05/18/24 10:10:00 AM,15.855,,,,
3579,05/18/24 10:20:00 AM,15.855,,,,
3580,05/18/24 10:30:00 AM,15.855,,,,
3581,05/18/24 10:40:00 AM,15.855,,,,
3582,05/18/24 10:50:00 AM,15.855,,,,
3583,05/18/24 11:00:00 AM,15.855,,,,
3584,05/18/24 11:10:00 AM,15.951,,,,
3585,05/18/24 11:20:00 AM,15.951,,,,
3586,05/18/24 11:30:00 AM,15.855,,,,
3587,05/18/24 11:40:00 AM,15.855,,,,
3588,05/18/24 11:50:00 AM,15.951,,,,
3589,05/18/24 12:00:00 PM,15.951,,,,
3590,05/18/24 12:10:00 PM,15.951,,,,
3591,05/18/24 12:20:00 PM,15.951,,,,
3592,05/18/24 12:30:00 PM,15.951,,,,
3593,05/18/24 12:40:00 PM,16.046,,,,
3594,05/18/24 12:50:00 PM,16.046,,,,
3595,05/18/24 01:00:00 PM,16.046,,,,
3596,05/18/24 01:10:00 PM,16.046,,,,
3597,05/18/24 01:20:00 PM,16.046,,,,
3598,05/18/24 01:30:00 PM,16.046,,,,
3599,05/18/24 01:40:00 PM,16.046,,,,
3600,05/18/24 01:50:00 PM,16.141,,,,
3601,05/18/24 02:00:00 PM,16.141,,,,
3602,05/18/24 02:10:00 PM,16.237,,,,
3603,05/18/24 02:20:00 PM,16.237,,,,
3604,05/18/24 02:30:00 PM,16.237,,,,
3605,05/18/24 02:40:00 PM,16.332,,,,
3606,05/18/24 02:50:00 PM,16.427,,,,
3607,05/18/24 03:00:00 PM,16.332,,,,
3608,05/18/24 03:10:00 PM,16.427,,,,
3609,05/18/24 03:20:00 PM,16.427,,,,
3610,05/18/24 03:30:00 PM,16.427,,,,
3611,05/18/24 03:40:00 PM,16.427,,,,
3612,05/18/24 03:50:00 PM,16.427,,,,
3613,05/18/24 04:00:00 PM,16.332,,,,
3614,05/18/24 04:10:00 PM,16.427,,,,
3615,05/18/24 04:20:00 PM,16.332,,,,
3616,05/18/24 04:30:00 PM,16.332,,,,
3617,05/18/24 04:40:00 PM,16.332,,,,
3618,05/18/24 04:50:00 PM,16.332,,,,
3619,05/18/24 05:00:00 PM,16.332,,,,
3620,05/18/24 05:10:00 PM,16.332,,,,
3621,05/18/24 05:20:00 PM,16.237,,,,
3622,05/18/24 05:30:00 PM,16.237,,,,
3623,05/18/24 05:40:00 PM,16.237,,,,
3624,05/18/24 05:50:00 PM,16.237,,,,
3625,05/18/24 06:00:00 PM,16.237,,,,
3626,05/18/24 06:10:00 PM,16.237,,,,
3627,05/18/24 06:20:00 PM,16.141,,,,
3628,05/18/24 06:30:00 PM,16.141,,,,
3629,05/18/24 06:40:00 PM,16.141,,,,
3630,05/18/24 06:50:00 PM,16.141,,,,
3631,05/18/24 07:00:00 PM,16.141,,,,
3632,05/18/24 07:10:00 PM,16.046,,,,
3633,05/18/24 07:20:00 PM,16.046,,,,
3634,05/18/24 07:30:00 PM,16.046,,,,
3635,05/18/24 07:40:00 PM,16.046,,,,
3636,05/18/24 07:50:00 PM,16.046,,,,
3637,05/18/24 08:00:00 PM,15.951,,,,
3638,05/18/24 08:10:00 PM,15.951,,,,
3639,05/18/24 08:20:00 PM,15.951,,,,
3640,05/18/24 08:30:00 PM,15.951,,,,
3641,05/18/24 08:40:00 PM,15.951,,,,
3642,05/18/24 08:50:00 PM,15.951,,,,
3643,05/18/24 09:00:00 PM,15.855,,,,
3644,05/18/24 09:10:00 PM,15.855,,,,
3645,05/18/24 09:20:00 PM,15.855,,,,
3646,05/18/24 09:30:00 PM,15.855,,,,
3647,05/18/24 09:40:00 PM,15.855,,,,
3648,05/18/24 09:50:00 PM,15.855,,,,
3649,05/18/24 10:00:00 PM,15.760,,,,
3650,05/18/24 10:10:00 PM,15.760,,,,
3651,05/18/24 10:20:00 PM,15.760,,,,
3652,05/18/24 10:30:00 PM,15.760,,,,
3653,05/18/24 10:40:00 PM,15.760,,,,
3654,05/18/24 10:50:00 PM,15.760,,,,
3655,05/18/24 11:00:00 PM,15.760,,,,
3656,05/18/24 11:10:00 PM,15.760,,,,
3657,05/18/24 11:20:00 PM,15.760,,,,
3658,05/18/24 11:30:00 PM,15.664,,,,
3659,05/18/24 11:40:00 PM,15.664,,,,
3660,05/18/24 11:50:00 PM,15.664,,,,
3661,05/19/24 12:00:00 AM,15.664,,,,
3662,05/19/24 12:10:00 AM,15.664,,,,
3663,05/19/24 12:20:00 AM,15.664,,,,
3664,05/19/24 12:30:00 AM,15.664,,,,
3665,05/19/24 12:40:00 AM,15.664,,,,
3666,05/19/24 12:50:00 AM,15.664,,,,
3667,05/19/24 01:00:00 AM,15.569,,,,
3668,05/19/24 01:10:00 AM,15.569,,,,
3669,05/19/24 01:20:00 AM,15.569,,,,
3670,05/19/24 01:30:00 AM,15.569,,,,
3671,05/19/24 01:40:00 AM,15.569,,,,
3672,05/19/24 01:50:00 AM,15.569,,,,
3673,05/19/24 02:00:00 AM,15.569,,,,
3674,05/19/24 02:10:00 AM,15.569,,,,
3675,05/19/24 02:20:00 AM,15.569,,,,
3676,05/19/24 02:30:00 AM,15.473,,,,
3677,05/19/24 02:40:00 AM,15.473,,,,
3678,05/19/24 02:50:00 AM,15.473,,,,
3679,05/19/24 03:00:00 AM,15.473,,,,
3680,05/19/24 03:10:00 AM,15.473,,,,
3681,05/19/24 03:20:00 AM,15.473,,,,
3682,05/19/24 03:30:00 AM,15.473,,,,
3683,05/19/24 03:40:00 AM,15.473,,,,
3684,05/19/24 03:50:00 AM,15.473,,,,
3685,05/19/24 04:00:00 AM,15.473,,,,
3686,05/19/24 04:10:00 AM,15.378,,,,
3687,05/19/24 04:20:00 AM,15.378,,,,
3688,05/19/24 04:30:00 AM,15.378,,,,
3689,05/19/24 04:40:00 AM,15.378,,,,
3690,05/19/24 04:50:00 AM,15.378,,,,
3691,05/19/24 05:00:00 AM,15.378,,,,
3692,05/19/24 05:10:00 AM,15.378,,,,
3693,05/19/24 05:20:00 AM,15.378,,,,
3694,05/19/24 05:30:00 AM,15.378,,,,
3695,05/19/24 05:40:00 AM,15.378,,,,
3696,05/19/24 05:50:00 AM,15.378,,,,
3697,05/19/24 06:00:00 AM,15.378,,,,
3698,05/19/24 06:10:00 AM,15.378,,,,
3699,05/19/24 06:20:00 AM,15.378,,,,
3700,05/19/24 06:30:00 AM,15.378,,,,
3701,05/19/24 06:40:00 AM,15.282,,,,
3702,05/19/24 06:50:00 AM,15.282,,,,
3703,05/19/24 07:00:00 AM,15.282,,,,
3704,05/19/24 07:10:00 AM,15.282,,,,
3705,05/19/24 07:20:00 AM,15.282,,,,
3706,05/19/24 07:30:00 AM,15.282,,,,
3707,05/19/24 07:40:00 AM,15.282,,,,
3708,05/19/24 07:50:00 AM,15.282,,,,
3709,05/19/24 08:00:00 AM,15.378,,,,
3710,05/19/24 08:10:00 AM,15.282,,,,
3711,05/19/24 08:20:00 AM,15.378,,,,
3712,05/19/24 08:30:00 AM,15.378,,,,
3713,05/19/24 08:40:00 AM,15.378,,,,
3714,05/19/24 08:50:00 AM,15.378,,,,
3715,05/19/24 09:00:00 AM,15.378,,,,
3716,05/19/24 09:10:00 AM,15.378,,,,
3717,05/19/24 09:20:00 AM,15.378,,,,
3718,05/19/24 09:30:00 AM,15.378,,,,
3719,05/19/24 09:40:00 AM,15.473,,,,
3720,05/19/24 09:50:00 AM,15.473,,,,
3721,05/19/24 10:00:00 AM,15.473,,,,
3722,05/19/24 10:10:00 AM,15.473,,,,
3723,05/19/24 10:20:00 AM,15.569,,,,
3724,05/19/24 10:30:00 AM,15.569,,,,
3725,05/19/24 10:40:00 AM,15.569,,,,
3726,05/19/24 10:50:00 AM,15.664,,,,
3727,05/19/24 11:00:00 AM,15.664,,,,
3728,05/19/24 11:10:00 AM,15.760,,,,
3729,05/19/24 11:20:00 AM,15.760,,,,
3730,05/19/24 11:30:00 AM,15.760,,,,
3731,05/19/24 11:40:00 AM,15.855,,,,
3732,05/19/24 11:50:00 AM,15.855,,,,
3733,05/19/24 12:00:00 PM,15.855,,,,
3734,05/19/24 12:10:00 PM,15.951,,,,
3735,05/19/24 12:20:00 PM,16.046,,,,
3736,05/19/24 12:30:00 PM,16.141,,,,
3737,05/19/24 12:40:00 PM,16.237,,,,
3738,05/19/24 12:50:00 PM,16.237,,,,
3739,05/19/24 01:00:00 PM,16.332,,,,
3740,05/19/24 01:10:00 PM,16.523,,,,
3741,05/19/24 01:20:00 PM,16.618,,,,
3742,05/19/24 01:30:00 PM,16.808,,,,
3743,05/19/24 01:40:00 PM,16.903,,,,
3744,05/19/24 01:50:00 PM,16.999,,,,
3745,05/19/24 02:00:00 PM,17.094,,,,
3746,05/19/24 02:10:00 PM,17.189,,,,
3747,05/19/24 02:20:00 PM,17.284,,,,
3748,05/19/24 02:30:00 PM,17.379,,,,
3749,05/19/24 02:40:00 PM,17.570,,,,
3750,05/19/24 02:50:00 PM,17.760,,,,
3751,05/19/24 03:00:00 PM,17.855,,,,
3752,05/19/24 03:10:00 PM,18.045,,,,
3753,05/19/24 03:20:00 PM,17.950,,,,
3754,05/19/24 03:30:00 PM,18.236,,,,
3755,05/19/24 03:40:00 PM,18.140,,,,
3756,05/19/24 03:50:00 PM,17.855,,,,
3757,05/19/24 04:00:00 PM,17.855,,,,
3758,05/19/24 04:10:00 PM,18.236,,,,
3759,05/19/24 04:20:00 PM,18.140,,,,
3760,05/19/24 04:30:00 PM,17.760,,,,
3761,05/19/24 04:40:00 PM,17.760,,,,
3762,05/19/24 04:50:00 PM,17.760,,,,
3763,05/19/24 05:00:00 PM,17.665,,,,
3764,05/19/24 05:10:00 PM,17.665,,,,
3765,05/19/24 05:20:00 PM,17.665,,,,
3766,05/19/24 05:30:00 PM,17.570,,,,
3767,05/19/24 05:40:00 PM,17.570,,,,
3768,05/19/24 05:50:00 PM,17.570,,,,
3769,05/19/24 06:00:00 PM,17.475,,,,
3770,05/19/24 06:10:00 PM,17.475,,,,
3771,05/19/24 06:20:00 PM,17.475,,,,
3772,05/19/24 06:30:00 PM,17.475,,,,
3773,05/19/24 06:40:00 PM,17.475,,,,
3774,05/19/24 06:50:00 PM,17.379,,,,
3775,05/19/24 07:00:00 PM,17.379,,,,
3776,05/19/24 07:10:00 PM,17.379,,,,
3777,05/19/24 07:20:00 PM,17.284,,,,
3778,05/19/24 07:30:00 PM,17.284,,,,
3779,05/19/24 07:40:00 PM,17.284,,,,
3780,05/19/24 07:50:00 PM,17.189,,,,
3781,05/19/24 08:00:00 PM,17.189,,,,
3782,05/19/24 08:10:00 PM,17.189,,,,
3783,05/19/24 08:20:00 PM,17.189,,,,
3784,05/19/24 08:30:00 PM,17.094,,,,
3785,05/19/24 08:40:00 PM,17.094,,,,
3786,05/19/24 08:50:00 PM,16.999,,,,
3787,05/19/24 09:00:00 PM,16.999,,,,
3788,05/19/24 09:10:00 PM,16.999,,,,
3789,05/19/24 09:20:00 PM,16.999,,,,
3790,05/19/24 09:30:00 PM,16.999,,,,
3791,05/19/24 09:40:00 PM,16.903,,,,
3792,05/19/24 09:50:00 PM,16.903,,,,
3793,05/19/24 10:00:00 PM,16.903,,,,
3794,05/19/24 10:10:00 PM,16.903,,,,
3795,05/19/24 10:20:00 PM,16.903,,,,
3796,05/19/24 10:30:00 PM,16.808,,,,
3797,05/19/24 10:40:00 PM,16.808,,,,
3798,05/19/24 10:50:00 PM,16.808,,,,
3799,05/19/24 11:00:00 PM,16.713,,,,
3800,05/19/24 11:10:00 PM,16.713,,,,
3801,05/19/24 11:20:00 PM,16.713,,,,
3802,05/19/24 11:30:00 PM,16.713,,,,
3803,05/19/24 11:40:00 PM,16.713,,,,
3804,05/19/24 11:50:00 PM,16.713,,,,
3805,05/20/24 12:00:00 AM,16.618,,,,
3806,05/20/24 12:10:00 AM,16.713,,,,
3807,05/20/24 12:20:00 AM,16.618,,,,
3808,05/20/24 12:30:00 AM,16.618,,,,
3809,05/20/24 12:40:00 AM,16.618,,,,
3810,05/20/24 12:50:00 AM,16.618,,,,
3811,05/20/24 01:00:00 AM,16.523,,,,
3812,05/20/24 01:10:00 AM,16.523,,,,
3813,05/20/24 01:20:00 AM,16.523,,,,
3814,05/20/24 01:30:00 AM,16.523,,,,
3815,05/20/24 01:40:00 AM,16.523,,,,
3816,05/20/24 01:50:00 AM,16.427,,,,
3817,05/20/24 02:00:00 AM,16.427,,,,
3818,05/20/24 02:10:00 AM,16.427,,,,
3819,05/20/24 02:20:00 AM,16.427,,,,
3820,05/20/24 02:30:00 AM,16.332,,,,
3821,05/20/24 02:40:00 AM,16.332,,,,
3822,05/20/24 02:50:00 AM,16.332,,,,
3823,05/20/24 03:00:00 AM,16.332,,,,
3824,05/20/24 03:10:00 AM,16.237,,,,
3825,05/20/24 03:20:00 AM,16.237,,,,
3826,05/20/24 03:30:00 AM,16.237,,,,
3827,05/20/24 03:40:00 AM,16.237,,,,
3828,05/20/24 03:50:00 AM,16.237,,,,
3829,05/20/24 04:00:00 AM,16.141,,,,
3830,05/20/24 04:10:00 AM,16.141,,,,
3831,05/20/24 04:20:00 AM,16.141,,,,
3832,05/20/24 04:30:00 AM,16.046,,,,
3833,05/20/24 04:40:00 AM,16.046,,,,
3834,05/20/24 04:50:00 AM,16.046,,,,
3835,05/20/24 05:00:00 AM,15.951,,,,
3836,05/20/24 05:10:00 AM,15.951,,,,
3837,05/20/24 05:20:00 AM,15.951,,,,
3838,05/20/24 05:30:00 AM,15.951,,,,
3839,05/20/24 05:40:00 AM,15.855,,,,
3840,05/20/24 05:50:00 AM,15.855,,,,
3841,05/20/24 06:00:00 AM,15.855,,,,
3842,05/20/24 06:10:00 AM,15.760,,,,
3843,05/20/24 06:20:00 AM,15.760,,,,
3844,05/20/24 06:30:00 AM,15.760,,,,
3845,05/20/24 06:40:00 AM,15.760,,,,
3846,05/20/24 06:50:00 AM,15.760,,,,
3847,05/20/24 07:00:00 AM,15.760,,,,
3848,05/20/24 07:10:00 AM,15.664,,,,
3849,05/20/24 07:20:00 AM,15.664,,,,
3850,05/20/24 07:30:00 AM,15.664,,,,
3851,05/20/24 07:40:00 AM,15.664,,,,
3852,05/20/24 07:50:00 AM,15.664,,,,
3853,05/20/24 08:00:00 AM,15.664,,,,
3854,05/20/24 08:10:00 AM,15.664,,,,
3855,05/20/24 08:20:00 AM,15.664,,,,
3856,05/20/24 08:30:00 AM,15.664,,,,
3857,05/20/24 08:40:00 AM,15.760,,,,
3858,05/20/24 08:50:00 AM,15.760,,,,
3859,05/20/24 09:00:00 AM,15.760,,,,
3860,05/20/24 09:10:00 AM,15.760,,,,
3861,05/20/24 09:20:00 AM,15.760,,,,
3862,05/20/24 09:30:00 AM,15.760,,,,
3863,05/20/24 09:40:00 AM,15.855,,,,
3864,05/20/24 09:50:00 AM,15.855,,,,
3865,05/20/24 10:00:00 AM,15.951,,,,
3866,05/20/24 10:10:00 AM,16.046,,,,
3867,05/20/24 10:20:00 AM,16.141,,,,
3868,05/20/24 10:30:00 AM,16.141,,,,
3869,05/20/24 10:40:00 AM,16.237,,,,
3870,05/20/24 10:50:00 AM,16.332,,,,
3871,05/20/24 11:00:00 AM,16.332,,,,
3872,05/20/24 11:10:00 AM,16.332,,,,
3873,05/20/24 11:20:00 AM,16.427,,,,
3874,05/20/24 11:30:00 AM,16.523,,,,
3875,05/20/24 11:40:00 AM,16.618,,,,
3876,05/20/24 11:50:00 AM,16.713,,,,
3877,05/20/24 12:00:00 PM,16.808,,,,
3878,05/20/24 12:10:00 PM,16.903,,,,
3879,05/20/24 12:20:00 PM,16.999,,,,
3880,05/20/24 12:30:00 PM,17.094,,,,
3881,05/20/24 12:40:00 PM,17.094,,,,
3882,05/20/24 12:50:00 PM,17.189,,,,
3883,05/20/24 01:00:00 PM,17.379,,,,
3884,05/20/24 01:10:00 PM,17.475,,,,
3885,05/20/24 01:20:00 PM,17.570,,,,
3886,05/20/24 01:30:00 PM,17.665,,,,
3887,05/20/24 01:40:00 PM,17.665,,,,
3888,05/20/24 01:50:00 PM,17.855,,,,
3889,05/20/24 02:00:00 PM,17.950,,,,
3890,05/20/24 02:10:00 PM,18.140,,,,
3891,05/20/24 02:20:00 PM,18.045,,,,
3892,05/20/24 02:30:00 PM,18.045,,,,
3893,05/20/24 02:40:00 PM,18.426,,,,
3894,05/20/24 02:50:00 PM,18.426,,,,
3895,05/20/24 03:00:00 PM,18.711,,,,
3896,05/20/24 03:10:00 PM,18.711,,,,
3897,05/20/24 03:20:00 PM,18.806,,,,
3898,05/20/24 03:30:00 PM,18.806,,,,
3899,05/20/24 03:40:00 PM,18.711,,,,
3900,05/20/24 03:50:00 PM,18.616,,,,
3901,05/20/24 04:00:00 PM,19.282,,,,
3902,05/20/24 04:10:00 PM,19.092,,,,
3903,05/20/24 04:20:00 PM,19.092,,,,
3904,05/20/24 04:30:00 PM,18.616,,,,
3905,05/20/24 04:40:00 PM,18.616,,,,
3906,05/20/24 04:50:00 PM,18.711,,,,
3907,05/20/24 05:00:00 PM,18.711,,,,
3908,05/20/24 05:10:00 PM,18.711,,,,
3909,05/20/24 05:20:00 PM,18.711,,,,
3910,05/20/24 05:30:00 PM,18.616,,,,
3911,05/20/24 05:40:00 PM,18.521,,,,
3912,05/20/24 05:50:00 PM,18.426,,,,
3913,05/20/24 06:00:00 PM,18.521,,,,
3914,05/20/24 06:10:00 PM,18.521,,,,
3915,05/20/24 06:20:00 PM,18.426,,,,
3916,05/20/24 06:30:00 PM,18.426,,,,
3917,05/20/24 06:40:00 PM,18.331,,,,
3918,05/20/24 06:50:00 PM,18.331,,,,
3919,05/20/24 07:00:00 PM,18.331,,,,
