"Plot Title: hobo_hpb"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 21978681, SEN S/N: 21978681)","Temp, °C (LGR S/N: 21978681, SEN S/N: 21978681)","Coupler Detached (LGR S/N: 21978681)","Coupler Attached (LGR S/N: 21978681)","Host Connected (LGR S/N: 21978681)","End Of File (LGR S/N: 21978681)"
3362,05/16/24 10:10:00 PM,97.765,16.332,,,,
3363,05/16/24 10:20:00 PM,97.761,16.237,,,,
3364,05/16/24 10:30:00 PM,97.793,16.237,,,,
3365,05/16/24 10:40:00 PM,97.810,16.237,,,,
3366,05/16/24 10:50:00 PM,97.773,16.141,,,,
3367,05/16/24 11:00:00 PM,97.789,16.141,,,,
3368,05/16/24 11:10:00 PM,97.817,16.046,,,,
3369,05/16/24 11:20:00 PM,97.817,16.046,,,,
3370,05/16/24 11:30:00 PM,97.780,15.951,,,,
3371,05/16/24 11:40:00 PM,97.796,15.951,,,,
3372,05/16/24 11:50:00 PM,97.792,15.855,,,,
3373,05/17/24 12:00:00 AM,97.775,15.855,,,,
3374,05/17/24 12:10:00 AM,97.808,15.855,,,,
3375,05/17/24 12:20:00 AM,97.852,15.760,,,,
3376,05/17/24 12:30:00 AM,97.836,15.760,,,,
3377,05/17/24 12:40:00 AM,97.880,15.664,,,,
3378,05/17/24 12:50:00 AM,97.896,15.664,,,,
3379,05/17/24 01:00:00 AM,97.928,15.664,,,,
3380,05/17/24 01:10:00 AM,97.940,15.569,,,,
3381,05/17/24 01:20:00 AM,97.940,15.569,,,,
3382,05/17/24 01:30:00 AM,97.956,15.569,,,,
3383,05/17/24 01:40:00 AM,97.968,15.473,,,,
3384,05/17/24 01:50:00 AM,97.952,15.473,,,,
3385,05/17/24 02:00:00 AM,97.947,15.378,,,,
3386,05/17/24 02:10:00 AM,97.915,15.378,,,,
3387,05/17/24 02:20:00 AM,97.931,15.378,,,,
3388,05/17/24 02:30:00 AM,97.942,15.282,,,,
3389,05/17/24 02:40:00 AM,97.894,15.282,,,,
3390,05/17/24 02:50:00 AM,97.910,15.282,,,,
3391,05/17/24 03:00:00 AM,97.889,15.187,,,,
3392,05/17/24 03:10:00 AM,97.889,15.187,,,,
3393,05/17/24 03:20:00 AM,97.873,15.187,,,,
3394,05/17/24 03:30:00 AM,97.868,15.091,,,,
3395,05/17/24 03:40:00 AM,97.868,15.091,,,,
3396,05/17/24 03:50:00 AM,97.852,15.091,,,,
3397,05/17/24 04:00:00 AM,97.863,14.996,,,,
3398,05/17/24 04:10:00 AM,97.863,14.996,,,,
3399,05/17/24 04:20:00 AM,97.847,14.996,,,,
3400,05/17/24 04:30:00 AM,97.831,14.996,,,,
3401,05/17/24 04:40:00 AM,97.831,14.996,,,,
3402,05/17/24 04:50:00 AM,97.826,14.900,,,,
3403,05/17/24 05:00:00 AM,97.842,14.900,,,,
3404,05/17/24 05:10:00 AM,97.859,14.900,,,,
3405,05/17/24 05:20:00 AM,97.891,14.900,,,,
3406,05/17/24 05:30:00 AM,97.907,14.900,,,,
3407,05/17/24 05:40:00 AM,97.907,14.900,,,,
3408,05/17/24 05:50:00 AM,97.907,14.900,,,,
3409,05/17/24 06:00:00 AM,97.923,14.900,,,,
3410,05/17/24 06:10:00 AM,97.907,14.900,,,,
3411,05/17/24 06:20:00 AM,97.907,14.900,,,,
3412,05/17/24 06:30:00 AM,97.923,14.900,,,,
3413,05/17/24 06:40:00 AM,97.935,14.804,,,,
3414,05/17/24 06:50:00 AM,97.951,14.804,,,,
3415,05/17/24 07:00:00 AM,97.984,14.804,,,,
3416,05/17/24 07:10:00 AM,98.000,14.804,,,,
3417,05/17/24 07:20:00 AM,97.988,14.900,,,,
3418,05/17/24 07:30:00 AM,98.021,14.900,,,,
3419,05/17/24 07:40:00 AM,97.988,14.900,,,,
3420,05/17/24 07:50:00 AM,97.988,14.900,,,,
3421,05/17/24 08:00:00 AM,98.021,14.900,,,,
3422,05/17/24 08:10:00 AM,98.037,14.900,,,,
3423,05/17/24 08:20:00 AM,98.053,14.900,,,,
3424,05/17/24 08:30:00 AM,98.074,14.996,,,,
3425,05/17/24 08:40:00 AM,98.090,14.996,,,,
3426,05/17/24 08:50:00 AM,98.090,14.996,,,,
3427,05/17/24 09:00:00 AM,98.090,14.996,,,,
3428,05/17/24 09:10:00 AM,98.095,15.091,,,,
3429,05/17/24 09:20:00 AM,98.095,15.091,,,,
3430,05/17/24 09:30:00 AM,98.079,15.091,,,,
3431,05/17/24 09:40:00 AM,98.079,15.091,,,,
3432,05/17/24 09:50:00 AM,98.084,15.187,,,,
3433,05/17/24 10:00:00 AM,98.116,15.187,,,,
3434,05/17/24 10:10:00 AM,98.100,15.187,,,,
3435,05/17/24 10:20:00 AM,98.105,15.282,,,,
3436,05/17/24 10:30:00 AM,98.105,15.282,,,,
3437,05/17/24 10:40:00 AM,98.121,15.282,,,,
3438,05/17/24 10:50:00 AM,98.105,15.282,,,,
3439,05/17/24 11:00:00 AM,98.105,15.282,,,,
3440,05/17/24 11:10:00 AM,98.126,15.378,,,,
3441,05/17/24 11:20:00 AM,98.109,15.378,,,,
3442,05/17/24 11:30:00 AM,98.114,15.473,,,,
3443,05/17/24 11:40:00 AM,98.114,15.473,,,,
3444,05/17/24 11:50:00 AM,98.114,15.473,,,,
3445,05/17/24 12:00:00 PM,98.135,15.569,,,,
3446,05/17/24 12:10:00 PM,98.135,15.569,,,,
3447,05/17/24 12:20:00 PM,98.135,15.569,,,,
3448,05/17/24 12:30:00 PM,98.123,15.664,,,,
3449,05/17/24 12:40:00 PM,98.123,15.664,,,,
3450,05/17/24 12:50:00 PM,98.123,15.664,,,,
3451,05/17/24 01:00:00 PM,98.156,15.664,,,,
3452,05/17/24 01:10:00 PM,98.156,15.664,,,,
3453,05/17/24 01:20:00 PM,98.123,15.664,,,,
3454,05/17/24 01:30:00 PM,98.107,15.664,,,,
3455,05/17/24 01:40:00 PM,98.128,15.760,,,,
3456,05/17/24 01:50:00 PM,98.112,15.760,,,,
3457,05/17/24 02:00:00 PM,98.079,15.760,,,,
3458,05/17/24 02:10:00 PM,98.095,15.760,,,,
3459,05/17/24 02:20:00 PM,98.063,15.760,,,,
3460,05/17/24 02:30:00 PM,98.047,15.760,,,,
3461,05/17/24 02:40:00 PM,98.035,15.855,,,,
3462,05/17/24 02:50:00 PM,98.051,15.855,,,,
3463,05/17/24 03:00:00 PM,98.019,15.855,,,,
3464,05/17/24 03:10:00 PM,98.035,15.855,,,,
3465,05/17/24 03:20:00 PM,98.019,15.855,,,,
3466,05/17/24 03:30:00 PM,98.019,15.855,,,,
3467,05/17/24 03:40:00 PM,98.019,15.855,,,,
3468,05/17/24 03:50:00 PM,98.019,15.855,,,,
3469,05/17/24 04:00:00 PM,98.003,15.855,,,,
3470,05/17/24 04:10:00 PM,98.003,15.855,,,,
3471,05/17/24 04:20:00 PM,97.991,15.951,,,,
3472,05/17/24 04:30:00 PM,97.975,15.951,,,,
3473,05/17/24 04:40:00 PM,97.958,15.951,,,,
3474,05/17/24 04:50:00 PM,97.958,15.951,,,,
3475,05/17/24 05:00:00 PM,97.975,15.951,,,,
3476,05/17/24 05:10:00 PM,97.958,15.951,,,,
3477,05/17/24 05:20:00 PM,97.975,15.951,,,,
3478,05/17/24 05:30:00 PM,97.942,15.951,,,,
3479,05/17/24 05:40:00 PM,97.910,15.951,,,,
3480,05/17/24 05:50:00 PM,97.942,15.951,,,,
3481,05/17/24 06:00:00 PM,97.942,15.951,,,,
3482,05/17/24 06:10:00 PM,97.926,15.951,,,,
3483,05/17/24 06:20:00 PM,97.910,15.951,,,,
3484,05/17/24 06:30:00 PM,97.942,15.951,,,,
3485,05/17/24 06:40:00 PM,97.926,15.951,,,,
3486,05/17/24 06:50:00 PM,97.942,15.951,,,,
3487,05/17/24 07:00:00 PM,97.926,15.951,,,,
3488,05/17/24 07:10:00 PM,97.926,15.951,,,,
3489,05/17/24 07:20:00 PM,97.926,15.951,,,,
3490,05/17/24 07:30:00 PM,97.958,15.951,,,,
3491,05/17/24 07:40:00 PM,97.942,15.951,,,,
3492,05/17/24 07:50:00 PM,97.942,15.951,,,,
3493,05/17/24 08:00:00 PM,97.926,15.951,,,,
3494,05/17/24 08:10:00 PM,97.942,15.951,,,,
3495,05/17/24 08:20:00 PM,97.910,15.951,,,,
3496,05/17/24 08:30:00 PM,97.921,15.855,,,,
3497,05/17/24 08:40:00 PM,97.938,15.855,,,,
3498,05/17/24 08:50:00 PM,97.921,15.855,,,,
3499,05/17/24 09:00:00 PM,97.921,15.855,,,,
3500,05/17/24 09:10:00 PM,97.938,15.855,,,,
3501,05/17/24 09:20:00 PM,97.938,15.855,,,,
3502,05/17/24 09:30:00 PM,97.954,15.855,,,,
3503,05/17/24 09:40:00 PM,97.954,15.855,,,,
3504,05/17/24 09:50:00 PM,97.970,15.855,,,,
3505,05/17/24 10:00:00 PM,97.986,15.855,,,,
3506,05/17/24 10:10:00 PM,98.019,15.855,,,,
3507,05/17/24 10:20:00 PM,98.003,15.855,,,,
3508,05/17/24 10:30:00 PM,98.019,15.855,,,,
3509,05/17/24 10:40:00 PM,98.019,15.855,,,,
3510,05/17/24 10:50:00 PM,98.019,15.855,,,,
3511,05/17/24 11:00:00 PM,98.035,15.855,,,,
3512,05/17/24 11:10:00 PM,98.030,15.760,,,,
3513,05/17/24 11:20:00 PM,97.998,15.760,,,,
3514,05/17/24 11:30:00 PM,97.998,15.760,,,,
3515,05/17/24 11:40:00 PM,97.982,15.760,,,,
3516,05/17/24 11:50:00 PM,97.982,15.760,,,,
3517,05/18/24 12:00:00 AM,97.982,15.760,,,,
3518,05/18/24 12:10:00 AM,97.998,15.760,,,,
3519,05/18/24 12:20:00 AM,97.982,15.760,,,,
3520,05/18/24 12:30:00 AM,97.982,15.760,,,,
3521,05/18/24 12:40:00 AM,97.982,15.760,,,,
3522,05/18/24 12:50:00 AM,97.998,15.760,,,,
3523,05/18/24 01:00:00 AM,98.014,15.760,,,,
3524,05/18/24 01:10:00 AM,98.014,15.760,,,,
3525,05/18/24 01:20:00 AM,98.030,15.760,,,,
3526,05/18/24 01:30:00 AM,98.014,15.760,,,,
3527,05/18/24 01:40:00 AM,98.014,15.760,,,,
3528,05/18/24 01:50:00 AM,98.014,15.760,,,,
3529,05/18/24 02:00:00 AM,98.014,15.760,,,,
3530,05/18/24 02:10:00 AM,98.030,15.760,,,,
3531,05/18/24 02:20:00 AM,98.047,15.760,,,,
3532,05/18/24 02:30:00 AM,98.047,15.760,,,,
3533,05/18/24 02:40:00 AM,98.047,15.760,,,,
3534,05/18/24 02:50:00 AM,98.047,15.760,,,,
3535,05/18/24 03:00:00 AM,98.079,15.760,,,,
3536,05/18/24 03:10:00 AM,98.091,15.664,,,,
3537,05/18/24 03:20:00 AM,98.107,15.664,,,,
3538,05/18/24 03:30:00 AM,98.075,15.664,,,,
3539,05/18/24 03:40:00 AM,98.091,15.664,,,,
3540,05/18/24 03:50:00 AM,98.107,15.664,,,,
3541,05/18/24 04:00:00 AM,98.123,15.664,,,,
3542,05/18/24 04:10:00 AM,98.119,15.569,,,,
3543,05/18/24 04:20:00 AM,98.135,15.569,,,,
3544,05/18/24 04:30:00 AM,98.167,15.569,,,,
3545,05/18/24 04:40:00 AM,98.184,15.569,,,,
3546,05/18/24 04:50:00 AM,98.184,15.569,,,,
3547,05/18/24 05:00:00 AM,98.200,15.569,,,,
3548,05/18/24 05:10:00 AM,98.200,15.569,,,,
3549,05/18/24 05:20:00 AM,98.232,15.569,,,,
3550,05/18/24 05:30:00 AM,98.265,15.569,,,,
3551,05/18/24 05:40:00 AM,98.313,15.569,,,,
3552,05/18/24 05:50:00 AM,98.313,15.569,,,,
3553,05/18/24 06:00:00 AM,98.346,15.569,,,,
3554,05/18/24 06:10:00 AM,98.378,15.569,,,,
3555,05/18/24 06:20:00 AM,98.395,15.569,,,,
3556,05/18/24 06:30:00 AM,98.427,15.569,,,,
3557,05/18/24 06:40:00 AM,98.460,15.569,,,,
3558,05/18/24 06:50:00 AM,98.492,15.569,,,,
3559,05/18/24 07:00:00 AM,98.504,15.473,,,,
3560,05/18/24 07:10:00 AM,98.504,15.473,,,,
3561,05/18/24 07:20:00 AM,98.520,15.473,,,,
3562,05/18/24 07:30:00 AM,98.520,15.473,,,,
3563,05/18/24 07:40:00 AM,98.536,15.473,,,,
3564,05/18/24 07:50:00 AM,98.569,15.473,,,,
3565,05/18/24 08:00:00 AM,98.585,15.473,,,,
3566,05/18/24 08:10:00 AM,98.601,15.473,,,,
3567,05/18/24 08:20:00 AM,98.617,15.473,,,,
3568,05/18/24 08:30:00 AM,98.650,15.473,,,,
3569,05/18/24 08:40:00 AM,98.634,15.473,,,,
3570,05/18/24 08:50:00 AM,98.666,15.473,,,,
3571,05/18/24 09:00:00 AM,98.682,15.473,,,,
3572,05/18/24 09:10:00 AM,98.682,15.473,,,,
3573,05/18/24 09:20:00 AM,98.682,15.473,,,,
3574,05/18/24 09:30:00 AM,98.650,15.473,,,,
3575,05/18/24 09:40:00 AM,98.703,15.569,,,,
3576,05/18/24 09:50:00 AM,98.719,15.569,,,,
3577,05/18/24 10:00:00 AM,98.687,15.569,,,,
3578,05/18/24 10:10:00 AM,98.687,15.569,,,,
3579,05/18/24 10:20:00 AM,98.671,15.569,,,,
3580,05/18/24 10:30:00 AM,98.687,15.569,,,,
3581,05/18/24 10:40:00 AM,98.671,15.569,,,,
3582,05/18/24 10:50:00 AM,98.671,15.569,,,,
3583,05/18/24 11:00:00 AM,98.687,15.569,,,,
3584,05/18/24 11:10:00 AM,98.671,15.569,,,,
3585,05/18/24 11:20:00 AM,98.687,15.569,,,,
3586,05/18/24 11:30:00 AM,98.687,15.569,,,,
3587,05/18/24 11:40:00 AM,98.687,15.569,,,,
3588,05/18/24 11:50:00 AM,98.692,15.664,,,,
3589,05/18/24 12:00:00 PM,98.724,15.664,,,,
3590,05/18/24 12:10:00 PM,98.757,15.664,,,,
3591,05/18/24 12:20:00 PM,98.708,15.664,,,,
3592,05/18/24 12:30:00 PM,98.724,15.664,,,,
3593,05/18/24 12:40:00 PM,98.708,15.664,,,,
3594,05/18/24 12:50:00 PM,98.724,15.664,,,,
3595,05/18/24 01:00:00 PM,98.692,15.664,,,,
3596,05/18/24 01:10:00 PM,98.712,15.760,,,,
3597,05/18/24 01:20:00 PM,98.680,15.760,,,,
3598,05/18/24 01:30:00 PM,98.664,15.760,,,,
3599,05/18/24 01:40:00 PM,98.680,15.760,,,,
3600,05/18/24 01:50:00 PM,98.647,15.760,,,,
3601,05/18/24 02:00:00 PM,98.631,15.760,,,,
3602,05/18/24 02:10:00 PM,98.636,15.855,,,,
3603,05/18/24 02:20:00 PM,98.636,15.855,,,,
3604,05/18/24 02:30:00 PM,98.620,15.855,,,,
3605,05/18/24 02:40:00 PM,98.592,15.951,,,,
3606,05/18/24 02:50:00 PM,98.575,15.951,,,,
3607,05/18/24 03:00:00 PM,98.559,15.951,,,,
3608,05/18/24 03:10:00 PM,98.564,16.046,,,,
3609,05/18/24 03:20:00 PM,98.580,16.046,,,,
3610,05/18/24 03:30:00 PM,98.564,16.046,,,,
3611,05/18/24 03:40:00 PM,98.564,16.046,,,,
3612,05/18/24 03:50:00 PM,98.580,16.046,,,,
3613,05/18/24 04:00:00 PM,98.564,16.046,,,,
3614,05/18/24 04:10:00 PM,98.580,16.046,,,,
3615,05/18/24 04:20:00 PM,98.548,16.046,,,,
3616,05/18/24 04:30:00 PM,98.564,16.046,,,,
3617,05/18/24 04:40:00 PM,98.564,16.046,,,,
3618,05/18/24 04:50:00 PM,98.564,16.046,,,,
3619,05/18/24 05:00:00 PM,98.564,16.046,,,,
3620,05/18/24 05:10:00 PM,98.559,15.951,,,,
3621,05/18/24 05:20:00 PM,98.559,15.951,,,,
3622,05/18/24 05:30:00 PM,98.559,15.951,,,,
3623,05/18/24 05:40:00 PM,98.543,15.951,,,,
3624,05/18/24 05:50:00 PM,98.543,15.951,,,,
3625,05/18/24 06:00:00 PM,98.543,15.951,,,,
3626,05/18/24 06:10:00 PM,98.538,15.855,,,,
3627,05/18/24 06:20:00 PM,98.522,15.855,,,,
3628,05/18/24 06:30:00 PM,98.587,15.855,,,,
3629,05/18/24 06:40:00 PM,98.571,15.855,,,,
3630,05/18/24 06:50:00 PM,98.571,15.855,,,,
3631,05/18/24 07:00:00 PM,98.603,15.855,,,,
3632,05/18/24 07:10:00 PM,98.599,15.760,,,,
3633,05/18/24 07:20:00 PM,98.615,15.760,,,,
3634,05/18/24 07:30:00 PM,98.615,15.760,,,,
3635,05/18/24 07:40:00 PM,98.631,15.760,,,,
3636,05/18/24 07:50:00 PM,98.627,15.664,,,,
3637,05/18/24 08:00:00 PM,98.627,15.664,,,,
3638,05/18/24 08:10:00 PM,98.627,15.664,,,,
3639,05/18/24 08:20:00 PM,98.643,15.664,,,,
3640,05/18/24 08:30:00 PM,98.643,15.664,,,,
3641,05/18/24 08:40:00 PM,98.627,15.664,,,,
3642,05/18/24 08:50:00 PM,98.638,15.569,,,,
3643,05/18/24 09:00:00 PM,98.654,15.569,,,,
3644,05/18/24 09:10:00 PM,98.654,15.569,,,,
3645,05/18/24 09:20:00 PM,98.638,15.569,,,,
3646,05/18/24 09:30:00 PM,98.654,15.569,,,,
3647,05/18/24 09:40:00 PM,98.654,15.569,,,,
3648,05/18/24 09:50:00 PM,98.687,15.569,,,,
3649,05/18/24 10:00:00 PM,98.666,15.473,,,,
3650,05/18/24 10:10:00 PM,98.682,15.473,,,,
3651,05/18/24 10:20:00 PM,98.698,15.473,,,,
3652,05/18/24 10:30:00 PM,98.715,15.473,,,,
3653,05/18/24 10:40:00 PM,98.747,15.473,,,,
3654,05/18/24 10:50:00 PM,98.715,15.473,,,,
3655,05/18/24 11:00:00 PM,98.747,15.473,,,,
3656,05/18/24 11:10:00 PM,98.742,15.378,,,,
3657,05/18/24 11:20:00 PM,98.759,15.378,,,,
3658,05/18/24 11:30:00 PM,98.742,15.378,,,,
3659,05/18/24 11:40:00 PM,98.742,15.378,,,,
3660,05/18/24 11:50:00 PM,98.726,15.378,,,,
3661,05/19/24 12:00:00 AM,98.710,15.378,,,,
3662,05/19/24 12:10:00 AM,98.710,15.378,,,,
3663,05/19/24 12:20:00 AM,98.710,15.378,,,,
3664,05/19/24 12:30:00 AM,98.710,15.378,,,,
3665,05/19/24 12:40:00 AM,98.689,15.282,,,,
3666,05/19/24 12:50:00 AM,98.705,15.282,,,,
3667,05/19/24 01:00:00 AM,98.689,15.282,,,,
3668,05/19/24 01:10:00 AM,98.689,15.282,,,,
3669,05/19/24 01:20:00 AM,98.689,15.282,,,,
3670,05/19/24 01:30:00 AM,98.689,15.282,,,,
3671,05/19/24 01:40:00 AM,98.673,15.282,,,,
3672,05/19/24 01:50:00 AM,98.673,15.282,,,,
3673,05/19/24 02:00:00 AM,98.657,15.282,,,,
3674,05/19/24 02:10:00 AM,98.657,15.282,,,,
3675,05/19/24 02:20:00 AM,98.668,15.187,,,,
3676,05/19/24 02:30:00 AM,98.652,15.187,,,,
3677,05/19/24 02:40:00 AM,98.652,15.187,,,,
3678,05/19/24 02:50:00 AM,98.652,15.187,,,,
3679,05/19/24 03:00:00 AM,98.652,15.187,,,,
3680,05/19/24 03:10:00 AM,98.652,15.187,,,,
3681,05/19/24 03:20:00 AM,98.652,15.187,,,,
3682,05/19/24 03:30:00 AM,98.668,15.187,,,,
3683,05/19/24 03:40:00 AM,98.652,15.187,,,,
3684,05/19/24 03:50:00 AM,98.684,15.187,,,,
3685,05/19/24 04:00:00 AM,98.631,15.091,,,,
3686,05/19/24 04:10:00 AM,98.647,15.091,,,,
3687,05/19/24 04:20:00 AM,98.647,15.091,,,,
3688,05/19/24 04:30:00 AM,98.663,15.091,,,,
3689,05/19/24 04:40:00 AM,98.663,15.091,,,,
3690,05/19/24 04:50:00 AM,98.663,15.091,,,,
3691,05/19/24 05:00:00 AM,98.647,15.091,,,,
3692,05/19/24 05:10:00 AM,98.663,15.091,,,,
3693,05/19/24 05:20:00 AM,98.680,15.091,,,,
3694,05/19/24 05:30:00 AM,98.680,15.091,,,,
3695,05/19/24 05:40:00 AM,98.712,15.091,,,,
3696,05/19/24 05:50:00 AM,98.712,15.091,,,,
3697,05/19/24 06:00:00 AM,98.728,15.091,,,,
3698,05/19/24 06:10:00 AM,98.728,15.091,,,,
3699,05/19/24 06:20:00 AM,98.761,15.091,,,,
3700,05/19/24 06:30:00 AM,98.756,14.996,,,,
3701,05/19/24 06:40:00 AM,98.756,14.996,,,,
3702,05/19/24 06:50:00 AM,98.772,14.996,,,,
3703,05/19/24 07:00:00 AM,98.772,14.996,,,,
3704,05/19/24 07:10:00 AM,98.788,14.996,,,,
3705,05/19/24 07:20:00 AM,98.788,14.996,,,,
3706,05/19/24 07:30:00 AM,98.788,14.996,,,,
3707,05/19/24 07:40:00 AM,98.788,14.996,,,,
3708,05/19/24 07:50:00 AM,98.805,14.996,,,,
3709,05/19/24 08:00:00 AM,98.805,14.996,,,,
3710,05/19/24 08:10:00 AM,98.821,14.996,,,,
3711,05/19/24 08:20:00 AM,98.821,14.996,,,,
3712,05/19/24 08:30:00 AM,98.805,14.996,,,,
3713,05/19/24 08:40:00 AM,98.821,14.996,,,,
3714,05/19/24 08:50:00 AM,98.842,15.091,,,,
3715,05/19/24 09:00:00 AM,98.842,15.091,,,,
3716,05/19/24 09:10:00 AM,98.842,15.091,,,,
3717,05/19/24 09:20:00 AM,98.826,15.091,,,,
3718,05/19/24 09:30:00 AM,98.809,15.091,,,,
3719,05/19/24 09:40:00 AM,98.826,15.091,,,,
3720,05/19/24 09:50:00 AM,98.826,15.091,,,,
3721,05/19/24 10:00:00 AM,98.814,15.187,,,,
3722,05/19/24 10:10:00 AM,98.814,15.187,,,,
3723,05/19/24 10:20:00 AM,98.814,15.187,,,,
3724,05/19/24 10:30:00 AM,98.819,15.282,,,,
3725,05/19/24 10:40:00 AM,98.819,15.282,,,,
3726,05/19/24 10:50:00 AM,98.835,15.282,,,,
3727,05/19/24 11:00:00 AM,98.819,15.282,,,,
3728,05/19/24 11:10:00 AM,98.840,15.378,,,,
3729,05/19/24 11:20:00 AM,98.856,15.378,,,,
3730,05/19/24 11:30:00 AM,98.840,15.378,,,,
3731,05/19/24 11:40:00 AM,98.861,15.473,,,,
3732,05/19/24 11:50:00 AM,98.861,15.473,,,,
3733,05/19/24 12:00:00 PM,98.849,15.569,,,,
3734,05/19/24 12:10:00 PM,98.821,15.664,,,,
3735,05/19/24 12:20:00 PM,98.826,15.760,,,,
3736,05/19/24 12:30:00 PM,98.847,15.855,,,,
3737,05/19/24 12:40:00 PM,98.835,15.951,,,,
3738,05/19/24 12:50:00 PM,98.807,16.046,,,,
3739,05/19/24 01:00:00 PM,98.812,16.141,,,,
3740,05/19/24 01:10:00 PM,98.800,16.237,,,,
3741,05/19/24 01:20:00 PM,98.789,16.332,,,,
3742,05/19/24 01:30:00 PM,98.777,16.427,,,,
3743,05/19/24 01:40:00 PM,98.781,16.523,,,,
3744,05/19/24 01:50:00 PM,98.765,16.523,,,,
3745,05/19/24 02:00:00 PM,98.770,16.618,,,,
3746,05/19/24 02:10:00 PM,98.753,16.618,,,,
3747,05/19/24 02:20:00 PM,98.758,16.713,,,,
3748,05/19/24 02:30:00 PM,98.725,16.713,,,,
3749,05/19/24 02:40:00 PM,98.725,16.713,,,,
3750,05/19/24 02:50:00 PM,98.697,16.808,,,,
3751,05/19/24 03:00:00 PM,98.697,16.808,,,,
3752,05/19/24 03:10:00 PM,98.714,16.808,,,,
3753,05/19/24 03:20:00 PM,98.686,16.903,,,,
3754,05/19/24 03:30:00 PM,98.674,16.999,,,,
3755,05/19/24 03:40:00 PM,98.690,16.999,,,,
3756,05/19/24 03:50:00 PM,98.674,16.999,,,,
3757,05/19/24 04:00:00 PM,98.629,17.094,,,,
3758,05/19/24 04:10:00 PM,98.629,17.094,,,,
3759,05/19/24 04:20:00 PM,98.629,17.094,,,,
3760,05/19/24 04:30:00 PM,98.613,17.094,,,,
3761,05/19/24 04:40:00 PM,98.629,17.094,,,,
3762,05/19/24 04:50:00 PM,98.613,17.094,,,,
3763,05/19/24 05:00:00 PM,98.613,17.094,,,,
3764,05/19/24 05:10:00 PM,98.629,17.094,,,,
3765,05/19/24 05:20:00 PM,98.613,17.094,,,,
3766,05/19/24 05:30:00 PM,98.613,17.094,,,,
3767,05/19/24 05:40:00 PM,98.629,17.094,,,,
3768,05/19/24 05:50:00 PM,98.625,16.999,,,,
3769,05/19/24 06:00:00 PM,98.609,16.999,,,,
3770,05/19/24 06:10:00 PM,98.609,16.999,,,,
3771,05/19/24 06:20:00 PM,98.609,16.999,,,,
3772,05/19/24 06:30:00 PM,98.604,16.903,,,,
3773,05/19/24 06:40:00 PM,98.621,16.903,,,,
3774,05/19/24 06:50:00 PM,98.604,16.903,,,,
3775,05/19/24 07:00:00 PM,98.600,16.808,,,,
3776,05/19/24 07:10:00 PM,98.600,16.808,,,,
3777,05/19/24 07:20:00 PM,98.632,16.808,,,,
3778,05/19/24 07:30:00 PM,98.628,16.713,,,,
3779,05/19/24 07:40:00 PM,98.644,16.713,,,,
3780,05/19/24 07:50:00 PM,98.660,16.713,,,,
3781,05/19/24 08:00:00 PM,98.656,16.618,,,,
3782,05/19/24 08:10:00 PM,98.672,16.618,,,,
3783,05/19/24 08:20:00 PM,98.672,16.618,,,,
3784,05/19/24 08:30:00 PM,98.668,16.523,,,,
3785,05/19/24 08:40:00 PM,98.700,16.523,,,,
3786,05/19/24 08:50:00 PM,98.716,16.523,,,,
3787,05/19/24 09:00:00 PM,98.712,16.427,,,,
3788,05/19/24 09:10:00 PM,98.728,16.427,,,,
3789,05/19/24 09:20:00 PM,98.728,16.427,,,,
3790,05/19/24 09:30:00 PM,98.740,16.332,,,,
3791,05/19/24 09:40:00 PM,98.756,16.332,,,,
3792,05/19/24 09:50:00 PM,98.772,16.332,,,,
3793,05/19/24 10:00:00 PM,98.768,16.237,,,,
3794,05/19/24 10:10:00 PM,98.784,16.237,,,,
3795,05/19/24 10:20:00 PM,98.784,16.237,,,,
3796,05/19/24 10:30:00 PM,98.784,16.237,,,,
3797,05/19/24 10:40:00 PM,98.796,16.141,,,,
3798,05/19/24 10:50:00 PM,98.796,16.141,,,,
3799,05/19/24 11:00:00 PM,98.828,16.141,,,,
3800,05/19/24 11:10:00 PM,98.828,16.141,,,,
3801,05/19/24 11:20:00 PM,98.824,16.046,,,,
3802,05/19/24 11:30:00 PM,98.824,16.046,,,,
3803,05/19/24 11:40:00 PM,98.807,16.046,,,,
3804,05/19/24 11:50:00 PM,98.840,16.046,,,,
3805,05/20/24 12:00:00 AM,98.840,16.046,,,,
3806,05/20/24 12:10:00 AM,98.824,16.046,,,,
3807,05/20/24 12:20:00 AM,98.819,15.951,,,,
3808,05/20/24 12:30:00 AM,98.803,15.951,,,,
3809,05/20/24 12:40:00 AM,98.803,15.951,,,,
3810,05/20/24 12:50:00 AM,98.787,15.951,,,,
3811,05/20/24 01:00:00 AM,98.787,15.951,,,,
3812,05/20/24 01:10:00 AM,98.787,15.951,,,,
3813,05/20/24 01:20:00 AM,98.798,15.855,,,,
3814,05/20/24 01:30:00 AM,98.766,15.855,,,,
3815,05/20/24 01:40:00 AM,98.782,15.855,,,,
3816,05/20/24 01:50:00 AM,98.766,15.855,,,,
3817,05/20/24 02:00:00 AM,98.766,15.855,,,,
3818,05/20/24 02:10:00 AM,98.750,15.855,,,,
3819,05/20/24 02:20:00 AM,98.761,15.760,,,,
3820,05/20/24 02:30:00 AM,98.745,15.760,,,,
3821,05/20/24 02:40:00 AM,98.745,15.760,,,,
